task_inputs-model,task_inputs-execution_type,task_inputs-GPU,task_inputs-n_gpus,task_inputs-precision,request_throughput-unit,request_throughput-avg,request_latency-unit,request_latency-avg,request_latency-p95,time_to_first_token-unit,time_to_first_token-avg,time_to_first_token-p95,inter_token_latency-unit,inter_token_latency-avg,inter_token_latency-p95,output_token_throughput-unit,output_token_throughput-avg,output_token_throughput_per_request-unit,output_token_throughput_per_request-avg,output_token_throughput_per_request-p95,num_output_token-unit,num_output_token-avg,num_output_token-p95,num_input_token-unit,num_input_token-avg,num_input_token-p95,input_config-model,input_config-backend,input_config-extra_inputs-max_tokens,input_config-stability_percentage,input_config-concurrency,input_config-synthetic_input_tokens_mean,input_config-synthetic_input_tokens_stddev,input_config-output_tokens_mean
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,0.6065072969170334,ns,1648594523.1755726,1649490836.0,ns,20988244.6259542,22570255.0,ns,8178926.022862404,8311144.0,tokens/sec,121.3014593834067,tokens/sec,121.31588113267877,121.41317478725657,tokens,200.0,200.0,tokens,199.61068702290078,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,1,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,31.17684907598115,ns,7903914400.577043,8177387691.849993,ns,943223970.545071,1767890402.9499998,ns,34978343.869507395,59204985.64999985,tokens/sec,6235.36981519623,tokens/sec,25.318296298847095,26.198862235965343,tokens,200.0,200.0,tokens,199.65996891651864,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,250,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,28.41351832410481,ns,5271992353.986914,5393873118.25,ns,765465212.2439506,1151163602.25,ns,22645865.033884235,23436856.999999993,tokens/sec,5682.703664820962,tokens/sec,37.94325672420577,38.179645867073035,tokens,200.0,200.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,150,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,2.849928133063374,ns,1754176513.9235773,1754899410.7,ns,52816085.590243906,59659549.6,ns,8549549.891122278,8776375.0,tokens/sec,569.9856266126748,tokens/sec,114.01401063240411,114.08529439118526,tokens,200.0,200.0,tokens,199.6520325203252,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,5.4333188650471325,ns,1839967322.6726496,1840702242.55,ns,86664454.62051281,94004605.3,ns,8810567.17614139,9162633.549999999,tokens/sec,1086.6637730094264,tokens/sec,108.69821336068635,108.80720984672521,tokens,200.0,200.0,tokens,199.65982905982906,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,10,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,24.065107820164187,ns,4149240305.785507,4220963012.0,ns,451937653.2343478,693824794.35,ns,18579410.314327434,18381060.55,tokens/sec,4813.021564032838,tokens/sec,48.20523788174925,48.486361900571104,tokens,200.0,200.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,100,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,11.582103229976125,ns,2155389071.8704,2157316289.7,ns,108325415.4508,199604156.45,ns,10286752.042309547,10299290.5,tokens/sec,2316.420645995225,tokens/sec,92.79842613815316,93.00305365174194,tokens,200.0,200.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,25,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,2,fp16,requests/sec,29.59178603147992,ns,6746475353.354048,6917790462.25,ns,1094475241.817262,1543882195.8,ns,28402010.610737618,33067074.549999993,tokens/sec,5918.357206295984,tokens/sec,29.6512632796924,30.419903703072283,tokens,200.0,200.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,200,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.39027617154091143,ns,12810276761.7625,12823439002.5,ns,75363130.4625,85995454.79999994,ns,12747661.292592593,13178802.95,tokens/sec,390.27617154091143,tokens/sec,78.06234537634899,78.08949295047701,tokens,1000.0,1000.0,tokens,199.6875,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,2.6600712072611996,ns,18787343493.721817,18833935082.9,ns,573948202.6927273,695002787.8,ns,18231626.91794704,21186621.55,tokens/sec,2660.0712072611996,tokens/sec,53.22737787083878,53.28518364426178,tokens,1000.0,1000.0,tokens,199.65272727272728,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,50,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.16216589466649645,ns,12331932458.17647,12345518659.65,ns,40041633.02941176,45666055.85,ns,12304195.020167226,12547630.5,tokens/sec,162.16589466649646,tokens/sec,81.09030286787117,81.10946715343302,tokens,1000.0,1000.0,tokens,199.5,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,2,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.08184587740181179,ns,12217235327.882353,12220698551.0,ns,25811533.70588235,27161772.399999995,ns,12203628.964193169,12436293.45,tokens/sec,81.84587740181179,tokens/sec,81.85158661137191,81.8646322334883,tokens,1000.0,1000.0,tokens,199.23529411764707,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,1,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,4.351687703014318,ns,57360444916.124,57530093610.6,ns,2306496536.1896,3337757270.2,ns,55109078.11899749,72598436.79999998,tokens/sec,4351.687703014318,tokens/sec,17.433687156057083,17.496914861583605,tokens,1000.0,1000.0,tokens,199.6568,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,250,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,3.5834679059487358,ns,41809326542.27111,41995301573.75,ns,1530423421.1722221,2056357508.0,ns,40318975.352973565,50319957.599999994,tokens/sec,3583.4679059487357,tokens/sec,23.918256928383123,24.022542542831342,tokens,1000.0,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,150,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.3902856678488342,ns,12809886720.65,12821568372.2,ns,74649803.125,85458760.59999995,ns,12747984.902427427,13208488.0,tokens/sec,390.2856678488342,tokens/sec,78.06471905583808,78.08327938902677,tokens,1000.0,1000.0,tokens,199.6875,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.7259956200878808,ns,13772017287.093334,13808318148.75,ns,140458052.40666667,175911734.6,ns,13645204.439125793,14317337.45,tokens/sec,725.9956200878808,tokens/sec,72.61104127226143,72.6538485029424,tokens,1000.0,1000.0,tokens,199.63333333333333,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,10,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,3.485796314883023,ns,28656561569.587,28782654379.9,ns,955500977.449,1392544059.8,ns,27728796.352212623,33527488.25,tokens/sec,3485.796314883023,tokens/sec,34.89618441137013,34.97012703231197,tokens,1000.0,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,100,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.564758437970782,ns,15972505393.4,15989930321.4,ns,267601965.08307692,345414184.0,ns,15720625.761471506,17290635.8,tokens/sec,1564.758437970782,tokens/sec,62.60760589101382,62.6442152342067,tokens,1000.0,1000.0,tokens,199.64307692307693,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,25,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,3.960802163755797,ns,50408911428.114,50580465516.55,ns,2209827778.146,2626233944.9,ns,48247371.6506264,62183064.0,tokens/sec,3960.8021637557968,tokens/sec,19.837858647785346,19.904704370380404,tokens,1000.0,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,200,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.16573207744230334,ns,30166980693.685715,30193627556.9,ns,584877857.8,709611511.0,ns,14798450.64326449,15555534.0,tokens/sec,331.4641548846067,tokens/sec,66.29766516489155,66.33127543060925,tokens,2000.0,2000.0,tokens,1999.5142857142857,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.6462050847062264,ns,76140673031.99333,78167188113.5,ns,3916173285.26,6724051584.0,ns,36130109.86069552,41024608.0,tokens/sec,1292.410169412453,tokens/sec,26.269920211376014,26.37802881640151,tokens,2000.0,2000.0,tokens,1999.6333333333334,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,50,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.07484593043982608,ns,26719597817.6875,26742554512.5,ns,221243304.9375,293314150.0,ns,13255805.158954477,13639753.65,tokens/sec,149.69186087965218,tokens/sec,74.85143888250983,74.88193264008086,tokens,2000.0,2000.0,tokens,1999.25,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,2,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.0379964243064994,ns,26316833906.25,26330724264.35,ns,149779661.625,159988869.95,ns,13090072.158391695,13475733.95,tokens/sec,75.9928486129988,tokens/sec,75.99699191382217,76.01884359670373,tokens,2000.0,2000.0,tokens,1999.5,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,1,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.7293865833269901,ns,216215822230.70093,291091954914.4,ns,78354552264.07944,153326550705.5,ns,68965165.87189563,76548160.05,tokens/sec,1458.7731666539803,tokens/sec,10.338946745972638,14.284597996412867,tokens,2000.0,2000.0,tokens,1999.6448598130842,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,250,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.7280151869341427,ns,173342083725.514,282576972084.35,ns,35413682530.85981,144776772639.4,ns,68998675.37824696,76612321.75,tokens/sec,1456.0303738682853,tokens/sec,12.371825727155477,14.231413432423999,tokens,2000.0,2000.0,tokens,1999.6308411214952,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,150,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.16580562853465505,ns,30153499149.885715,30173835228.2,ns,586532051.5142857,716475788.4,ns,14790878.988680054,15568466.8,tokens/sec,331.6112570693101,tokens/sec,66.32729872172641,66.34375393392911,tokens,2000.0,2000.0,tokens,1999.5142857142857,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.28465653376723266,ns,35126286187.333336,35172094607.2,ns,1252698201.7833333,1398205854.45,ns,16945266.626088046,18267949.5,tokens/sec,569.3130675344653,tokens/sec,56.937437572122384,56.96783524026391,tokens,2000.0,2000.0,tokens,1999.6333333333334,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,10,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.6930801565466257,ns,134094106652.70752,139976472057.8,ns,4838453122.372043,11076212681.8,ns,64659859.23589323,72798414.8,tokens/sec,1386.1603130932515,tokens/sec,14.919087615235952,15.014700162975542,tokens,2000.0,2000.0,tokens,1999.6559139784947,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,100,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.48267025086430476,ns,51764101637.44,51871067314.7,ns,2554448299.52,3411351367.5,ns,24617096.980134968,27746255.099999998,tokens/sec,965.3453284311181,tokens/sec,38.63702779708578,38.666265417870505,tokens,2000.01,2000.0,tokens,1999.66,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,25,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.7291527580050486,ns,207048858874.25235,291052404547.55,ns,69184407886.23831,153284755574.2,ns,68966708.84843123,76713192.25,tokens/sec,1458.3055160100973,tokens/sec,10.74814578928351,14.275013339023097,tokens,2000.0,2000.0,tokens,1999.6495327102805,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,200,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.1890625962137632,ns,26444111844.5,26504709015.75,ns,75956518.25,108172763.25,ns,13190612.322151344,13998352.950000001,tokens/sec,378.1251924275264,tokens/sec,75.63125592408838,75.66256857863914,tokens,2000.0,2000.0,tokens,199.525,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,5,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.1373201395315435,ns,43940450944.275,43970983186.35,ns,586324121.59,739293727.0,ns,21685244.00406156,27952648.05,tokens/sec,2274.640279063087,tokens/sec,45.51615169063817,45.53323430805284,tokens,2000.0,2000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,50,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.07983078256884603,ns,25050701895.1875,25059866311.75,ns,40044197.0,49323748.0,ns,12511584.641414458,12901048.0,tokens/sec,159.66156513769204,tokens/sec,79.83808595013971,79.84878842712538,tokens,2000.0,2000.0,tokens,199.25,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,2,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.04027384006513327,ns,24828532698.25,24836228269.35,ns,26839217.25,30018889.549999997,ns,12407085.809681656,12776572.6,tokens/sec,80.54768013026654,tokens/sec,80.55248744911671,80.56615841492314,tokens,2000.0,2000.0,tokens,199.5,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,1,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.6471790305886067,ns,139398617230.53928,230659977481.8,ns,25320682442.165794,116085308502.2,ns,57067342.16756214,82009351.50000001,tokens/sec,3294.358061177213,tokens/sec,15.499102002837802,17.339888838064656,tokens,2000.0,2000.0,tokens,199.6561954624782,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,250,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.4598979587253271,ns,102600114007.25778,102893444687.5,ns,1622142006.4288888,2026019481.45,ns,50514244.77859634,69846149.0,tokens/sec,2919.7959174506545,tokens/sec,19.49321688368536,19.538887482991758,tokens,2000.0,2000.0,tokens,199.6511111111111,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,150,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.1891070876439424,ns,26437687192.025,26459514140.35,ns,74862279.0,102862703.0,ns,13187953.015972482,13996581.55,tokens/sec,378.2141752878848,tokens/sec,75.64958954769445,75.67388675272545,tokens,2000.0,2000.0,tokens,199.525,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,5,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.3473862676984646,ns,28782289980.414288,28821909845.1,ns,140574310.2,176783151.3,ns,14327965.141134767,15606846.0,tokens/sec,694.7725353969292,tokens/sec,69.48719887934932,69.5317706225974,tokens,2000.0,2000.0,tokens,199.65714285714284,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,10,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.4268072467891202,ns,70036425406.825,70078198493.9,ns,1043591883.4475,1396782905.85,ns,34513673.598487996,47155932.0,tokens/sec,2853.6144935782404,tokens/sec,28.55657286674401,28.573633641394498,tokens,2000.0,2000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,100,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.7096873401727601,ns,35218363159.76,35257816548.7,ns,280007052.02,396084783.55,ns,17477917.01237619,20681687.05,tokens/sec,1419.3746803455201,tokens/sec,56.78857182457587,56.83539817843612,tokens,2000.0,2000.0,tokens,199.63333333333333,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,25,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.6497086865349178,ns,119251034663.62303,116201630857.8,ns,5456275620.455498,2603186064.6,ns,56926257.10479018,81803599.5,tokens/sec,3299.4231312153383,tokens/sec,17.023779577336146,17.333135513940455,tokens,2000.0034904013962,2000.0,tokens,199.6614310645724,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,200,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.23511887905434598,ns,21264446060.36,21271349169.8,ns,2232204058.26,2657316618.45,ns,19051293.295395397,19104073.05,tokens/sec,235.11887905434597,tokens/sec,47.026857421378466,47.0554538810656,tokens,1000.0,1000.0,tokens,6999.58,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.48450159402818305,ns,100871594560.50667,114622365975.8,ns,5835477519.48,19757474966.95,ns,95132813.21862726,77141986.1,tokens/sec,484.50159402818304,tokens/sec,9.934168411281561,10.08632209210445,tokens,1000.0,1000.0,tokens,6999.66,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,50,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.12423934836875822,ns,16096473374.346153,16104296015.75,ns,820749746.1538461,1087229203.75,ns,15291014.642835142,15298038.65,tokens/sec,124.23934836875821,tokens/sec,62.12541809093004,62.13999902105728,tokens,1000.0,1000.0,tokens,6999.461538461538,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,2,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.06489658852371903,ns,15408411555.0,15426885769.3,ns,556546414.7142857,575025562.5,ns,14866731.872157872,15113269.0,tokens/sec,64.89658852371903,tokens/sec,64.89965109175803,64.92593394923112,tokens,1000.0,1000.0,tokens,6999.428571428572,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,1,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.43769910436936654,ns,335137304115.27563,543783375011.4,ns,230272460464.3569,438973968801.3,ns,104969813.46438311,83275034.8,tokens/sec,437.6991043693665,tokens/sec,3.905864582097309,8.791106298986753,tokens,1000.0,1000.0,tokens,6999.657243816255,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,250,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.43766123957439884,ns,253374730836.26855,334217812806.6,ns,148496221384.41342,229392701586.1,ns,104984894.68493679,83324717.55,tokens/sec,437.66123957439885,tokens/sec,4.510630749367103,8.7953953176428,tokens,1000.0,1000.0,tokens,6999.660777385159,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,150,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.23506864161577296,ns,21268956746.12,21284836543.35,ns,2237799975.2,2675880715.35,ns,19050206.977897897,19110314.5,tokens/sec,235.06864161577295,tokens/sec,47.016885781168924,47.03483004333423,tokens,1000.0,1000.0,tokens,6999.58,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.3410119677337473,ns,29140950273.458332,29122511126.05,ns,3134873830.7083335,4254750490.6,ns,26032108.5513013,24635120.849999998,tokens/sec,341.0119677337473,tokens/sec,34.31840213977098,34.380563444825974,tokens,1000.0,1000.0,tokens,6999.6,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,10,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.43787097221556254,ns,186241547106.3569,229164595971.0,ns,81414669454.13428,124319795958.4,ns,104927471.33366351,83270479.0,tokens/sec,437.8709722155625,tokens/sec,5.723219388349345,8.811938438072865,tokens,1000.0,1000.0,tokens,6999.657243816255,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,100,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.4214768121852912,ns,58436934016.90667,63636683634.74996,ns,4520322764.0,10184874742.949965,ns,53970708.23490471,47016498.85,tokens/sec,421.4768121852912,tokens/sec,17.129317224520914,17.299469966303064,tokens,1000.0,1000.0,tokens,6999.633333333333,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,25,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.4376155516568302,ns,303025563484.6431,439110373292.9,ns,198131054326.17316,334288165407.5,ns,105001240.39182803,83298141.5,tokens/sec,437.61555165683023,tokens/sec,4.07360596031183,8.792603479547695,tokens,1000.0,1000.0,tokens,6999.6466431095405,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,200,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.4429559450213925,ns,3464781342.3290324,3467958357.1,ns,584210020.5935484,694612314.1,ns,14475232.77254012,14244754.5,tokens/sec,288.5911890042785,tokens/sec,57.72378806175285,57.8241007806803,tokens,200.0,200.0,tokens,1999.6548387096775,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,3.9349138147648097,ns,12489228708.314117,12451451304.55,ns,3679832522.4682355,4419868770.4,ns,44268322.54193911,29038113.05,tokens/sec,786.9827629529619,tokens/sec,16.023801199823165,16.085899465498763,tokens,200.0,200.0,tokens,1999.6552941176471,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,50,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.7037168350305238,ns,2841761141.236842,2843207788.8,ns,218760273.92105263,285234521.0,ns,13180908.880983867,13069608.85,tokens/sec,140.74336700610476,tokens/sec,70.37896099249163,70.4230688603372,tokens,200.0,200.0,tokens,1999.6381578947369,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,2,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,0.3731611071302625,ns,2679575920.975,2681024558.5,ns,145684769.525,147115725.25,ns,12733121.364070352,12914097.049999999,tokens/sec,74.63222142605251,tokens/sec,74.63874980672107,74.68531307710221,tokens,200.0,200.0,tokens,1999.6875,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,1,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,4.137812323896777,ns,55958971301.333336,83693904803.25,ns,16142072917.863,43362450447.0,ns,200084916.4998509,2210604316.1,tokens/sec,827.5624647793554,tokens/sec,3.666736605457921,4.12328952430933,tokens,200.0,200.0,tokens,1999.6623036649214,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,250,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,4.108426079884984,ns,35105454400.331635,43034159981.2,ns,5113031829.112807,13302287167.9,ns,150715691.31265745,76711254.0,tokens/sec,821.6852159769967,tokens/sec,5.731688548914867,5.851513838043651,tokens,200.0,200.0,tokens,1999.6607294317218,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,150,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,1.4421617717359632,ns,3466683670.5774193,3468556081.8,ns,585699222.5096774,695660066.75,ns,14477308.78426001,14262972.5,tokens/sec,288.43235434719264,tokens/sec,57.69206816855979,57.72485322689354,tokens,200.0,200.0,tokens,1999.6548387096775,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,A100-SXM4-80GB,1,fp16,requests/sec,2.239263725390609,ns,4465128810.747916,4467169876.75,ns,1252637128.8270833,1376726369.65,ns,16143174.281009212,15938747.0,tokens/sec,447.8527450781218,tokens/sec,44.79157185583708,44.82539758515574,tokens,200.0,200.0,tokens,1999.6645833333334,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,10,2000,0,200
